muse_id,page_id,sentence_id,example_id,indicator_code,session_id,ann_ex_tokens,page_tokens,sem_similarity,token_n,lemma_n,ann_overlap_lemma,ann_overlap_token,example_len,txt_overlap_lemma,txt_overlap_token,ann_overlap_criticwords,lemmatoken_n,ann_overlap_tokenlemma,txt_overlap_tokenlemma,indicator_code_closed_indef,indicator_code_closed_perm,indicator_code_finance_health,indicator_code_funding_did_not_get,indicator_code_funding_fundraise,indicator_code_funding_gov_emer,indicator_code_funding_other_emer,indicator_code_lang_difficulty,indicator_code_made_covid_safe,indicator_code_online_engag,indicator_code_online_event,indicator_code_online_exhib,indicator_code_open_cafe,indicator_code_open_cur,indicator_code_open_onlineshop,indicator_code_project_postpone,indicator_code_reopen_intent,indicator_code_reopen_plan,indicator_code_staff_hiring,indicator_code_staff_restruct,indicator_code_staff_working,overlap_bin,valid_match
mm.aim82NM.012,591936,mus_page591936_sent00042,ann_ex_00242,reopen_intent,20210304,we look forward welcoming back soon able safe,rescue finished he took oilskins went back reception,0.7729,1,1,0.125,0.125,8,0.125,0.125,0.5,1,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",F
mm.musa.352,653544,mus_page653544_sent00342,ann_ex_00167,made_covid_safe,20210304,find how we made visit safe,dogs not accepted guidedogs smoking not allowed facilities hearing impaired sitemap visit norfolk sitemap visit norfolk,0.7378,1,1,0.16667,0.16667,6,0.0625,0.0625,0.5,1,0.166666667,0.0625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.aim.0207,698073,mus_page698073_sent00013,ann_ex_00245,reopen_intent,20210304,we look forward seeing again reopened,we look forward seeing everyone we re open which planned,0.9325,4,4,0.66667,0.66667,6,0.4,0.4,1,4,0.666666667,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
mm.ace.1106,993548,mus_page993548_sent00114,ann_ex_00274,staff_working,20210304,our volunteer coordinator will touch few days,you would like to touch please use information here use form our contact us page,0.7945,2,2,0.28571,0.28571,7,0.13333,0.13333,1,2,0.285714286,0.13333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(0.0, 0.45]",T
mm.misc.253,945966,mus_page945966_sent00015,ann_ex_00180,online_event,20210304,online events,covid many swale fantastic events cancelled you will know,0.6494,1,1,0.5,0.5,2,0.11111,0.11111,0.5,1,0.5,0.11111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.aim.0639,238306,mus_page238306_sent00099,ann_ex_00263,staff_hiring,20210304,we always looking new people to join team,our events team taking enquiries our bright airy event spaces perfect reconnecting your team,0.8283,1,1,0.125,0.125,8,0.07143,0.07143,0.5,1,0.125,0.07143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(0.0, 0.45]",F
mm.domus.SW190,72091,mus_page72091_sent00065,ann_ex_00195,open_cafe,20210304,our cafe open,museum opens first day game season closes winter end october,0.6461,0,1,0.33333,0,3,0.1,0,0.5,1,0.333333333,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.musa.260,713996,mus_page713996_sent00023,ann_ex_00252,reopen_intent,20210304,we ’ll open again guidance changes,please visit website our social media where we will update our open closed status,0.8664,2,3,0.5,0.33333,6,0.21429,0.14286,0.5,3,0.5,0.21429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
mm.hha.144,608478,mus_page608478_sent00029,ann_ex_00233,reopen_intent,20210304,welcoming you back soon,estate welcome hoghton tower,0.6037,0,1,0.25,0,4,0.25,0,0.5,1,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SW220,123568,mus_page123568_sent00004,ann_ex_00053,finance_health,20210304,we remain optimistic finding new institutional support unique work,join support us art collections,0.7831,1,1,0.11111,0.11111,9,0.2,0.2,0.5,1,0.111111111,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.ace.1109,516028,mus_page516028_sent00230,ann_ex_00180,online_event,20210304,online events,it becomes an annual event august bank holiday,0.6381,0,1,0.5,0,2,0.125,0,0.5,1,0.5,0.125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.hha.046,869786,mus_page869786_sent00032,ann_ex_00104,funding_fundraise,20210304,your support allows to stay open continue conserve,camp bestival open air cinema upcoming events lulworth,0.4488,1,1,0.125,0.125,8,0.125,0.125,0.5,1,0.125,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE016,364176,mus_page364176_sent00029,ann_ex_00176,online_engag,20210304,look online content our team lockdown,who who policies resources vacancies collections online curiosity shop children family books,0.7143,1,1,0.16667,0.16667,6,0.08333,0.08333,0.5,1,0.166666667,0.08333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.EM069,167247,mus_page167247_sent00014,ann_ex_00184,online_event,20210304,forthcoming online events,events calendar online arts culture,0.7849,2,2,0.66667,0.66667,3,0.4,0.4,1,2,0.666666667,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.domus.SW208,175670,mus_page175670_sent00065,ann_ex_00002,closed_cur,20210304,closed members public further notice,how to here close directions google maps address king george road bovington wareham dorset bh20 7nq,0.5521,0,1,0.2,0,5,0.0625,0,0.33333,1,0.2,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.misc.234,254288,mus_page254288_sent00041,ann_ex_00111,funding_fundraise,20210304,your help needed covid,museum sadly closed aerospace bristol needs your support more ever,0.7275,1,2,0.5,0.25,4,0.2,0.1,0.33333,2,0.5,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.domus.SE160,26,mus_page26_sent00056,ann_ex_00189,online_exhib,20210304,online exhibition,we still open online,0.6439,1,1,0.5,0.5,2,0.25,0.25,0.5,1,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.domus.YH106,719216,mus_page719216_sent00052,ann_ex_00119,funding_gov_emer,20210304,we very grateful financial support received main grant funders south east museum development programme,log register manage your membership curate your my picks you work museum gallery access support you your venue,0.7365,2,2,0.14286,0.14286,14,0.11111,0.11111,0.33333,2,0.142857143,0.11111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.WA079,935846,mus_page935846_sent00035,ann_ex_00094,funding_fundraise,20210304,please support conservation our properties collections making donation,involved help support us joining friends nantgarw china works find more home events visit plan your visit,0.8106,1,1,0.125,0.125,8,0.05882,0.05882,0.5,1,0.125,0.05882,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.aim82NM.127,69464,mus_page69464_sent00020,ann_ex_00180,online_event,20210304,online events,railway events experiences,0.669,1,1,0.5,0.5,2,0.33333,0.33333,0.5,1,0.5,0.33333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SE227,384300,mus_page384300_sent00123,ann_ex_00253,reopen_intent,20210304,we look forward seeing again soon,soon we will start planning friends meetings events outings again,0.8238,3,3,0.5,0.5,6,0.3,0.3,0.5,3,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
mm.domus.SE539,410797,mus_page410797_sent00079,ann_ex_00097,funding_fundraise,20210304,simplest way to donate online,join renew donate,0.6548,1,1,0.2,0.2,5,0.33333,0.33333,0.5,1,0.2,0.33333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.musa.154,1040635,mus_page1040635_sent00116,ann_ex_00149,lang_difficulty,20210304,critical time,mentioned above there cutlery industry thaxted time it known third working population involved trade some way other trades town would associated farming land,0.7283,1,1,0.5,0.5,2,0.04348,0.04348,0.5,1,0.5,0.04348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SE035,99072,mus_page99072_sent00047,ann_ex_00106,funding_fundraise,20210304,your donation today hugely appreciated,my son visited wheels time today,0.6411,1,1,0.2,0.2,5,0.16667,0.16667,0.5,1,0.2,0.16667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.wiki.194,513709,mus_page513709_sent00015,ann_ex_00104,funding_fundraise,20210304,your support allows to stay open continue conserve,visit hurst castle best days new forest plenty open space children to explore fantastic views isle wight,0.7173,2,2,0.25,0.25,8,0.11765,0.11765,0.5,2,0.25,0.11765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.NI029,733586,mus_page733586_sent00004,ann_ex_00190,online_exhib,20210304,online collection,join support us art collections,0.6332,0,1,0.5,0,2,0.2,0,0.5,1,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SE161,4045,mus_page4045_sent00044,ann_ex_00277,staff_working,20210304,we continuing to work,manor gardens now closed conservation improvement works funded national lottery heritage fund which will continue,0.7651,0,2,0.5,0,4,0.13333,0,1,2,0.5,0.13333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(0.45, 1.01]",T
mm.New.12,1040278,mus_page1040278_sent00008,ann_ex_00277,staff_working,20210304,we continuing to work,travel resiliency accessibility work innovation radar architecture competitions architecture videos events awards architectural visualization awards building year building year building year,0.6841,1,1,0.25,0.25,4,0.04762,0.04762,0.5,1,0.25,0.04762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(0.0, 0.45]",F
mm.mgs.400,401230,mus_page401230_sent00303,ann_ex_00270,staff_working,20210304,museum will continue to monitor government guidance,he began receiving lessons ronnie mcshannon shortly afterwards continued to so since,0.7259,1,2,0.28571,0.14286,7,0.16667,0.08333,0.5,2,0.285714286,0.16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(0.0, 0.45]",F
mm.domus.WA062,368103,mus_page368103_sent00044,ann_ex_00257,reopen_plan,20210304,we currently plan to re open,bracchi caffe bracchi open,0.3595,1,1,0.16667,0.16667,6,0.25,0.25,0.5,1,0.166666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(0.0, 0.45]",F
mm.domus.NW003,520173,mus_page520173_sent00030,ann_ex_00256,reopen_plan,20210304,we currently plan to re open early,gallery originally opened lecture theatre then space turned gallery to house astley cheetham art collection bequeathed,0.6281,1,2,0.28571,0.14286,7,0.125,0.0625,0.5,2,0.285714286,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(0.0, 0.45]",F
mm.domus.SE340,754488,mus_page754488_sent00055,ann_ex_00103,funding_fundraise,20210304,make donation,leave comment an application made charity commission creation new charitable incorporated organisation to take delivery museum heritage services borough broxbourne,0.7338,0,1,0.5,0,2,0.05,0,0.5,1,0.5,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.misc.005,499268,mus_page499268_sent00012,ann_ex_00103,funding_fundraise,20210304,make donation,it generally accepted educational historic significance unique collection should made available general public certain open days year,0.6545,0,1,0.5,0,2,0.05882,0,0.5,1,0.5,0.05882,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.NW062,706486,mus_page706486_sent00018,ann_ex_00032,closed_cur,20210304,currently closed coronavirus pandemic,offices currently closed,0.5283,2,2,0.5,0.5,4,0.66667,0.66667,0.5,2,0.5,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.aim.0604,581669,mus_page581669_sent00013,ann_ex_00169,online_engag,20210304,online engagement programme,alternatively you can help us ordering items our online store here,0.5767,1,1,0.33333,0.33333,3,0.09091,0.09091,0.5,1,0.333333333,0.09091,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SW131,721779,mus_page721779_sent00066,ann_ex_00204,open_onlineshop,20210304,our online shop remains open,save your next online shop purchase,0.8561,2,2,0.4,0.4,5,0.33333,0.33333,1,2,0.4,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(0.0, 0.45]",T
mm.New.158,121866,mus_page121866_sent00072,ann_ex_00252,reopen_intent,20210304,we ’ll open again guidance changes,museum open days steam railway operates,0.5485,1,1,0.16667,0.16667,6,0.16667,0.16667,0.5,1,0.166666667,0.16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",F
mm.domus.WM134,422309,mus_page422309_sent00174,ann_ex_00035,closed_cur,20210304,line national restrictions museum temporarily closed,address packwood lane lapworth warwickshire b94 6at national trust back top search,0.6231,1,1,0.16667,0.16667,6,0.08333,0.08333,0.33333,1,0.166666667,0.08333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE439,781347,mus_page781347_sent00080,ann_ex_00176,online_engag,20210304,look online content our team lockdown,you can explore some highlights our collection online here,0.8208,2,2,0.33333,0.33333,6,0.22222,0.22222,0.5,2,0.333333333,0.22222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",T
mm.domus.YH104,494905,mus_page494905_sent00003,ann_ex_00232,reopen_intent,20210304,welcome you back in,select page welcome captain cook schoolroom museum situated heart great ayton north yorkshire ’s prettiest villages captain cook schoolroom museum tells story cook ’s early life education charity school village he grew in his adventures high seas,0.7394,2,2,0.5,0.5,4,0.05405,0.05405,0.5,2,0.5,0.05405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",F
mm.aim.0181,818302,mus_page818302_sent00060,ann_ex_00246,reopen_intent,20210304,look forward welcoming you again soon,sponsor project you business,0.6777,1,1,0.16667,0.16667,6,0.25,0.25,0.33333,1,0.166666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE543,87185,mus_page87185_sent00044,ann_ex_00105,funding_fundraise,20210304,ensure giving your support today,we look forward welcoming you know you will support us to make safe experience everyone,0.8675,1,1,0.2,0.2,5,0.06667,0.06667,0.5,1,0.2,0.06667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.wiki.112,243901,mus_page243901_sent00059,ann_ex_00191,online_exhib,20210304,online gallery,grange museum art gallery tea garden museum high street,0.6218,1,1,0.5,0.5,2,0.11111,0.11111,0.5,1,0.5,0.11111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SE364,707478,mus_page707478_sent00068,ann_ex_00007,closed_cur,20210304,to close doors,close how to here how to here,0.7665,2,2,0.66667,0.66667,3,0.28571,0.28571,0.5,2,0.666666667,0.28571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.misc.250,212830,mus_page212830_sent00064,ann_ex_00268,staff_working,20210304,will continue to checked closure,close v&a dundee temporarily closed december continue site more information closure,0.8251,2,2,0.4,0.4,5,0.18182,0.18182,0.5,2,0.4,0.18182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(0.0, 0.45]",T
mm.domus.SE521,118643,mus_page118643_sent00073,ann_ex_00149,lang_difficulty,20210304,critical time,fenton house garden opening times,0.4696,0,1,0.5,0,2,0.2,0,0.5,1,0.5,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SE544,494939,mus_page494939_sent00059,ann_ex_00190,online_exhib,20210304,online collection,project will see repairs carried roof windows chimneys medieval gatehouse façade securing oxburgh ’s future collection within,0.4342,1,1,0.5,0.5,2,0.05882,0.05882,0.5,1,0.5,0.05882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.WA073,977987,mus_page977987_sent00027,ann_ex_00042,closed_indef,20210304,museum closed further notice,we can arrange you to visit museum we can tell you ways you can share telling our story,0.6927,1,1,0.25,0.25,4,0.05556,0.05556,0.5,1,0.25,0.05556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.hud.014,528537,mus_page528537_sent00030,ann_ex_00252,reopen_intent,20210304,we ’ll open again guidance changes,dramatic views highest point island chillerton an impressive flank open downland east head shifting sand dunes salt marsh flowing tides give we charity rely your donations to help our conservation work ways to donate join support special places national trust membership,0.788,2,2,0.33333,0.33333,6,0.04878,0.04878,0.5,2,0.333333333,0.04878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE542,29213,mus_page29213_sent00010,ann_ex_00153,lang_difficulty,20210304,difficult time,stunning tudor merchant house whose walls more few stories to tell overview opening times how to here facilities access contact us,0.752,0,1,0.5,0,2,0.04762,0,0.5,1,0.5,0.04762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.aim.1354,495263,mus_page495263_sent00025,ann_ex_00153,lang_difficulty,20210304,difficult time,visitors can guided tour cottage garden relax peace garden both depending how much time they,0.7508,1,1,0.5,0.5,2,0.06667,0.06667,0.5,1,0.5,0.06667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.hha.167,776765,mus_page776765_sent00112,ann_ex_00197,open_cur,20210304,now open careful visitors,please click link information dunvegan castle gardens opening times covid-19 visitor safety protocols,0.7867,0,1,0.25,0,4,0.07692,0,0.5,1,0.25,0.07692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(0.0, 0.45]",T
mm.mgs.304,30701,mus_page30701_sent00020,ann_ex_00241,reopen_intent,20210304,we look forward seeing,thank you your support we look forward welcoming you back when safe to so,0.8898,3,3,0.75,0.75,4,0.21429,0.21429,0.5,3,0.75,0.21429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
mm.wiki.362,1049995,mus_page1049995_sent00005,ann_ex_00150,lang_difficulty,20210304,very challenging time,victorian schoolroom trip back time,0.595,1,1,0.33333,0.33333,3,0.2,0.2,0.5,1,0.333333333,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.WA094,14036,mus_page14036_sent00039,ann_ex_00031,closed_cur,20210304,currently closed line government restrictions,how to here close directions google maps address castle street conwy,0.5875,0,1,0.2,0,5,0.09091,0,0.33333,1,0.2,0.09091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE499,72,mus_page72_sent00162,ann_ex_00241,reopen_intent,20210304,we look forward seeing,things to see,0.8585,0,1,0.25,0,4,0.33333,0,0.5,1,0.25,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",F
mm.domus.NW023,141,mus_page141_sent00023,ann_ex_00138,lang_difficulty,20210304,now looks to risk,covid-19 guidelines risk assessment place process to maintain cleanliness aid social distancing,0.7276,2,2,0.5,0.5,4,0.16667,0.16667,1,2,0.5,0.16667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.ace.436,792146,mus_page792146_sent00046,ann_ex_00188,online_exhib,20210304,online letters,we use cookies to give you best online experience,0.6199,1,1,0.5,0.5,2,0.11111,0.11111,0.5,1,0.5,0.11111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SE379,245402,mus_page245402_sent00019,ann_ex_00185,online_event,20210304,online event,online exhibitions stay connected follow us social media segwickdinosaurs fossilfriday sedgbrickmuseum lego fun more,0.7167,1,1,0.5,0.5,2,0.07143,0.07143,0.5,1,0.5,0.07143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.domus.WM027,113,mus_page113_sent00041,ann_ex_00247,reopen_intent,20210304,hope we will back soon,we hope you welcome you back our museums soon we can,0.9401,4,4,0.8,0.8,5,0.36364,0.36364,1,4,0.8,0.36364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
mm.domus.SW099,223707,mus_page223707_sent00017,ann_ex_00257,reopen_plan,20210304,we currently plan to re open,thanks cultural recovery grant we preparing safe re opening privacy policy terms conditions accessibility,0.8086,2,3,0.5,0.33333,6,0.21429,0.14286,1,3,0.5,0.21429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(0.45, 1.01]",T
mm.New.91,120668,mus_page120668_sent00008,ann_ex_00268,staff_working,20210304,will continue to checked closure,it features development history royal guernsey militia formation rgli when story continues downstairs,0.656,0,1,0.2,0,5,0.07692,0,0.5,1,0.2,0.07692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(0.0, 0.45]",F
mm.aim.0207,515352,mus_page515352_sent00005,ann_ex_00206,open_onlineshop,20210304,visit our online shop,our gift shop directions,0.8394,2,2,0.5,0.5,4,0.5,0.5,0.5,2,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SE326,351501,mus_page351501_sent00015,ann_ex_00257,reopen_plan,20210304,we currently plan to re open,butterworth butterflies open exhibition,0.4096,1,1,0.16667,0.16667,6,0.25,0.25,0.5,1,0.166666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(0.0, 0.45]",F
mm.domus.WA078,472575,mus_page472575_sent00052,ann_ex_00182,online_event,20210304,home lecture,hardmans house step back time 1950s fascinating home photographic studio powis castle garden medieval castle rising dramatically celebrated garden join support special places national trust membership,0.654,1,1,0.5,0.5,2,0.03846,0.03846,0.5,1,0.5,0.03846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SE099,229337,mus_page229337_sent00030,ann_ex_00190,online_exhib,20210304,online collection,please support conservation our properties collections making donation,0.5953,0,1,0.5,0,2,0.125,0,0.5,1,0.5,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SW056,536024,mus_page536024_sent00026,ann_ex_00275,staff_working,20210304,please contact museum information,john moore museum nestled row historic timber framed buildings close abbey tewkesbury gloucestershire,0.3946,1,1,0.25,0.25,4,0.07692,0.07692,0.5,1,0.25,0.07692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(0.0, 0.45]",F
