
"Herbaria, University Of Oxford","OX1 3RB","1621"
"Herbarium Of The Department Of Plant Sciences, University Of Cambridge","CB2 3EA","1761"
"Herbarium, University Of Aberdeen","AB24 3UU","1860"
"Herbert Art Gallery And Museum","CV1 5QP","1960"
"Hereford Museum And Art Gallery","HR4 9AU","1874"
"Herefordshire Light Infantry Regimental Museum","HR1 2QX","1952"
"Herefordshire Waterworks Museum","LD3 9BQ","1974"
"Heriot Watt University Museum","EH14 4AS","1966"
"Heritage First!","LA12 0HA","2000"
"Heritage Of Golf Museum","EH31 2BB","1980"
"Herne Windmill","CT6 7DR","1985"
"Heron Corn Mill","LA7 7PQ","1975"
"Herschel Museum Of Astronomy","BA1 2BL","1981"
"Hertford Museum","SG14 1DT","1903"
"Hertford Railway Museum","SG14 2PN","1960-1969"
"Hertfordshire Scout Museum","WD6 5PR","1957"
"Hertforshire Fire Brigade Museum","WD17 2AG","2009"
"Hestercombe House & Gardens","TA2 8LG","1960-2017"
"Heugh Gun Battery Museum","TS24 0PS","2008"
"Hever Castle And Gardens","TN8 7NG","1963"
"Hexham House Of Correction","NE46 3NH","1945-2017"
"Hexham Old Gaol Museum","NE46 3NH","1980"
"Hezlett House","BT51 4TW","1960-2017"
"Hibernian Football Club Museum","EH7 5QG","1945-2017"
"High Wycombe Chair Making Museum","HP12 3AJ","2016"
"Highclere Castle","RG20 9RN","1988"
"Highcliffe Castle","BH23 4LE","1960-2017"
"Highland Aviation Museum","IV2 7XB","2005"
"Highland Folk Museum","PH20 1AY","1944"
"Highland Museum Of Childhood","IV14 9DH","1992"
"Hill Of Tarvit Mansion","KY15 5PB","1977"
"Hill Top","LA22 0LF","1944"
"Hillsborough Castle","BT26 6AG","2014"
"Hinchingbrooke House","PE29 3BN","1960-2017"
"Hinckley And District Museum","LE10 1QU","1996"
"Hindley Museum","WN2 3AU","1977"
"Hinton Ampner","SO24 0LA","1986"
"Hirsel Homestead Museum & Craft Centre","TD12 4LP","1974"
"Historylinks Museum","IV25 3SF","1998"
"Hitchin Museum And Art Gallery","SG5 1EQ","1941"
"Hogarths House","W4 2QN","1905"
"Hoghton Tower","PR5 0SH","1945-1950"
"Holburne Museum","BA2 4DB","1893"
"Holker Hall & Gardens","LA11 7PL","1950"
"Holkham Hall","NR23 1AB","1945-1948"
"Hollycombe Steam Collection","GU30 7LP","1971"
"Hollytrees Museum, Colchester","CO1 1UG","1929"
"Holman Mining Museum","TR14 9DP","1960-1975"
"Holmfirth Postcard Museum","HD7 1JH","1987"
"Holst Birthplace Museum","GL52 2AY","1974"
"Holsworthy Museum","EX22 6DJ","1935"
"Holyhead Maritime Museum","LL65 1YD","1985"
"Home Farm, Temple Newsam","LS15 0AD","1979"
"Home Front Experience","LL30 2YF","2000"
"Honeywood Museum","SM5 3NX","1990"
"Honourable Artillery Company Museum","EC1Y 2BQ","1987"
"Hook Norton Brewery Museum","OX15 5NY","1999"
"Hopetoun House","EH30 9SL","1945-1960"
"Hopewell Colliery - Museum And Working Mine","GL16 7EL","1996-1999"
"Horniman Museum & Gardens","SE23 3PQ","1901"
"Hornsea Museum","HU18 1AB","1978"
"Horsepower: The Museum Of The Kings Royal Hussars","SO23 8TS","1980"
"Horses at Work","HX1 2NE","1986"
"Horsforth Museum","LS18 5JB","1998"
"Horsham Museum & Art Gallery","RH12 1HE","1893"
"Horwich Heritage Centre","BL6 7BG","1995"
"Hospitalfield House","DD11 2NH","1890"
"Hoswick Visitor Centre","ZE2 9HL","1960-2017"
"Hough Windmill","LE67 8QD","2000"
"Houghton Hall & Gardens","PE31 6UE","1960-2017"
"House Of Dreams","SE22 8RG","2011"
"House Of Dun","DD10 9LQ","1980"
"House Of Illustration","N1C 4BH","2014"
"House Of Manannan","IM1 3LY","1997"
"House Of Marbles","TQ13 9DS","1991"
"House Of Pipes","BN4 3WE","1972"
"House Of The Binns","EH49 7NA","1945-1960"
"House On Crutches Museum","SY9 5DE","1993"
"House On The Hill Toy Museum","CM24 8SP","1991"
"House of Hardy Fishing Tackle Museum","NE66 2PF","1980-1989"
"House of Wisdom Exhibition","M16 8BP","2019"
"House of Wonders","S33 8WX","1926"
"Household Cavalry Museum","SW1A 2AX","1963"
"Housesteads Museum","NE47 6NN","1936"
"Hove Museum And Art Gallery","BN3 4AB","1927"
"Hovercraft Museum","PO13 9NS","1986"
"Hovingham Hall","YO62 4LX","2003"
"How We Lived Then Museum Of Shops","BN21 4NS","1988"
"Howden Heritage Centre","DN14 7BL","2017"
"Howell Harris Museum","LD3 0PP","1972"
"Hoylake Lifeboat Museum","CH47 2AL","2011"
"Huddersfield Art Gallery","HD1 2SU","1898"
"Hugh Miller's Cottage (National Trust for Scotland)","IV11 8XA","1938"
"Hughenden Manor","HP14 4LA","1947"
"Huguenot Museum","ME1 1LX","2015"
"Hull & East Riding Museum","HU1 1NQ","1923"
"Hull Maritime Museum","HU1 3DX","1912"
"Hunday Museum","NE43 7TT","1979"
"Hungate Medieval Art","NR3 1AE","2008"
"Hunter House Museum","G74 3LW","1996"
"Hunterian Art Gallery, University Of Glasgow","G12 8QQ","1980"
"Hunterian Museum, University Of Glasgow","G12 8QQ","1807"
"Hurst Castle","SO41 0TP","1956"
"Hutton-in-the-Forest","CA11 9TH","1960-2017"
"Hylands House","CM2 8WQ","1966"
"Hythe Local History Room","CT21 6BG","1933"
"Iceni Village","PE37 8AG","1975"
"Ickworth House","IP29 5QE","1956"
"Ifield Watermill","RH11 0PL","1974"
"Ightham Mote","TN15 0NT","1985"
"Ilchester Museum","BA22 8NQ","1989"
"Ilfracombe Museum","EX34 8AF","1932"
"Ilkley Toy Museum","LS29 9HR","2002"
"Immingham Museum","DN40 1QF","1970"
"Imperial War Museum, Duxford","CB22 4QR","1976"
"Imperial War Museum, North","M17 1TZ","2002"
"Imperial War Museum","SE1 6HZ","1920"
"Independent Television Authority, Broadcasting Gallery","SW3 1ER","1968"
"Industrial Health And Safety Centre","SW1P 2DX","1927"
"Ingatestone Hall","CM4 9NR","1992"
"Ingrow Loco Museum","BD21 5AX","1990"
"Innerleithen Museum","EH45 8AP","1985"
"Inns Of Court & City Yeomanry Museum","WC2A 3TG","1932"
"Insch Connection Museum","AB52 6WN","1997"
"Internal Fire - Museum Of Power","SA43 2JS","2004"
"International Bomber Command Centre","LN4 2RF","2018"
"International Slavery Museum","L3 4AQ","2007"
"Inver Museum","BT40 2BZ","2014"
"Inveraray Castle & Gardens","PA32 8XE","1945-1960"
"Inveraray Jail","PA32 8TX","1989"
"Inveraray Maritime Museum","PA32 8UY","1995"
"Inverkeithing Museum","KY11 1LS","1974"
"Inverness Museum & Art Gallery","IV2 3EB","1881"
"Inverurie Museum","AB42 6QD","1960-2005"
"Iona Abbey Museum","PA76 6SQ","1964"
"Iona Heritage Centre","PA76 6SJ","1990"
"Ionad Naomh Moluag","PA34 5UL","2007"
"Ipswich Museum","IP1 3QH","1847"
"Ipswich Transport Museum","IP3 9JD","1988"
"Irchester Narrow Gauge Railway Museum","NN8 2EH","1987"
"Irish Football Association Education and Heritage Centre","BT12 6LU","2017"
"Irish Linen Centre And Lisburn Museum","BT28 1AG","1979"
"Irish Republican History Museum","BT13 2DA","2007"
"Iron Bridge And Tollhouse","TF8 7JP","1976"
"Ironbridge Museum Of Steel Sculpture","SY11 4JH","1991"
"Ironstone Heritage Centre","NN4 9UW","1960-2017"
"Isel Hall","CA13 0QG","1960-2017"
"Island Turf Craft & Bog Museum","BT71 4HP","1975"
"Isle Of Man Motor Museum","IM7 3BD","2015"
"Isle Of Skye Ecomuseum","IV51 9JE","1960-2017"
"Isle Of Wight Bus And Coach Museum","PO33 2BE","1997"
"Isle Of Wight Natural History Centre","PO38 3HZ","2002"
"Isle Of Wight Steam Railway","PO33 4DS","1971"
"Isle of Wight Glass Museum","PO30 3AA","2016"
"Isles Of Scilly Museum","TR21 0JT","1967"
"Islington Museum","EC1V 4NB","1987"
"Isokon Gallery","NW3 2XD","2014"
"Iveagh Bequest Kenwood","NW3 7JR","1929"
"Izaak Walton's Cottage","ST15 0PA","1924"
"J M Barries Birthplace Museum","DD8 4BX","1938"
"Jackfield Tile Museum","TF8 7LJ","1983"
"Jain Museum","LE1 5XU","1980"
"James Clerk Maxwell Birthplace","EH3 6EZ","1993"
"James Duns House","AB10 1JX","1975"
"James Guthrie Orchar Art Gallery","DD5 2BG","1919"
"James Hogg Exhibition","TD7 5JA","1993"
"Jane Austens House","GU34 1SD","1949"
"Jarlshof Prehistoric And Norse Settlement Visitor Centre","ZE3 9JN","1953"
"Jarrow Hall - Anglo Saxon Farm, Village And Bede Museum","NE32 3DY","1993"
"Jedburgh Abbey Museum","TD8 6JQ","1914"
"Jedburgh Castle Jail And Museum","TD8 6QD","1964"
"Jerome K Jerome Birthplace Museum","WS1 1PN","1984"
"Jersey Maritime Museum","JE2 3ND","1960-2017"
"Jersey Motor Museum","JE3 7AG","1973"
"Jersey Museum","JE2 3NF","1878"
"Jersey Photographic Museum","JE2 7LA","1993"
"Jersey War Tunnels","JE3 1FU","1960-2017"
"Jerwood Gallery","TN34 3DW","2012"
"Jet Age Museum","GL52 8TA","2013"
"Jewish Military Museum","NW1 7NB","1996"
"Jewish Museum - Finchley","N3 2SY","1983"
"Jewish Museum","NW1 7NB","1932"
"Jewry Wall Museum","LE1 4LB","1966"
"Jim Clark Motorsport Museum","TD11 3AU","1969"
"John Bunyan Museum And Library","MK40 3EU","1998"
"John Clare Cottage","PE6 7ED","2005"
"John Creasey Museum","SP1 1BL","1975"
"John Dony Field Centre","LU2 7SF","1945-2010"
"John Gray Centre Museum","EH41 3DX","2012"
"John Hastie Museum","ML10 6DX","1921"
"John Jarrold Printing Museum","NR3 1SH","1982"
"John King Workshop Museum","NG16 6LR","1945-2017"
"John Knox House Museum","EH1 1SR","1850"
"John Miltons Cottage","HP8 4JH","1887"
"John Moore Museum","GL20 5SN","1980"
"John Muirs Birthplace","EH42 1JJ","1981"
"John Paul Jones Museum","DG2 8BQ","1994"
"Johnstone Community Museum","PA5 8SF","2008"
"Jordans Mill","SG18 9JY","2013"
"Jorvik Viking Centre","YO1 9WT","1984"
"Joseph Chamberlain Memorial Museum","B13 8QG","1934"
"Joseph Parrys Cottage And Museum","CF48 1BN","1979"
"Judges Lodging","LD8 2AD","1980"
"Judges Lodgings","LA1 1YS","1976"
"Kate Roberts Heritage Centre","LL54 6LR","2007"
"Kawasaki Museum","NG16 1BB","2002"
"Keats House","NW3 2RR","1925"
"Kedleston Hall","DE22 5JH","1987"
"Keele University Art Gallery","ST5 5BG","1950"
"Keep Military Museum","DT1 1RN","1927"
"Kegworth Museum","DE74 2DA","1992"
"Keighley Bus Museum","BD21 4JP","1991"
"Keighley Police Museum","BD21 3SH","2013"
"Keighley Private Classic Car Museum","BD20 7BW","1959"
"Kelburn Castle","KA29 0BE","1960-2017"
"Kelham Island Museum","S3 8RY","1982"
"Kellie Castle","KY10 2RE","1971"
"Kelmarsh Hall","NN6 9LY","1972"
"Kelmscott House","W6 9TA","1952"
"Kelmscott Manor (Society of Antiquaries)","GL7 3HJ","1962"
"Kelso Museum And Turret Gallery","TD5 7JA","1986"
"Kelvedon Hatch Secret Nuclear Bunker","CM14 5TL","1994"
"Kelvin Hall","G3 8AW","2016"
"Kelvingrove Art Gallery & Museum","G3 8AG","1901"
"Kempton Steam Museum","TW13 6XH","1995"
"Ken Hawley Collection","S3 8RY","1996"
"Kendal Museum","LA9 6BT","1796"
"Kenilworth Abbey Barn Museum","CV8 1BP","1938"
"Kennel Club Dog Art Gallery","W1J 8AB","2003"
"Kennet & Avon Canal Museum","SN10 1EB","1990"
"Kensington Palace","W8 4PX","1899"
"Kent And Sharpshooters Yeomanry Museum","TN8 7NG","1966"
"Kent Battle Of Britain Museum","CT18 7AG","1982"
"Kent Fire Brigade Museum","ME15 6XB","1955"
"Kent Firefighting Museum","TN15 7EL","2014"
"Kent Life","ME14 3AU","1985"
"Kent Museum Of Freemasonry","CT1 2DA","1933"
"Kent Museum Of The Moving Image","CT14 6AD","2018"
"Kent Police Museum","ME15 9BZ","1973"
"Kentwell Hall & Gardens","CO10 9BA","1960-2017"
"Keswick Mining Museum","CA12 5LE","1987"
"Keswick Museum And Art Gallery","CA12 4NF","1897"
"Kettles Yard, University Of Cambridge","CB3 0AQ","1966"
"Kew Palace","TW9 3AB","1898"
"Kidderminster Museum And Art Gallery","DY10 1AB","1929"
"Kidderminster Railway Museum","DY10 1QX","1990"
"Kidwelly Industrial Museum","SA17 4LW","1988"
"Killerton House","EX5 3LE","1977"
"Killhope Museum","DL13 1AR","1984"
"Kilmartin House","PA31 8RQ","1997"
"Kilmaurs Historical Society Museum","KA3 2RJ","1960-2000"
"Kilsyths Heritage","G65 0HT","1988"
"Kilwinning Heritage Centre","KA13 6AN","1995"
"King Charles Tower","CH1 2JH","1958"
"King Edward Mine Museum","TR14 7HZ","2002"
"King Johns House","SO51 8BT","1927"
"King Johns Hunting Lodge","BS26 2AP","1974"
"King Richard III House","YO11 1PE","1919"
"Kings Lynn Custom House","PE30 1HP","1999"
"Kings Mill Visitor Centre","LL13 0NT","1991"
"Kings Own Royal Regiment Museum","LA1 1HT","1929"
"Kings Own Scottish Borderers Regimental Museum","TD15 1DG","1938"
"Kings Own Yorkshire Light Infantry Museum","DN1 2AE","1932"
"Kingsbridge Cookworthy Museum","TQ7 1AW","1972"
"Kingsbury Watermill Museum","AL3 4SJ","1982"
"Kingston Bagpuize House","OX13 5AX","1960-2017"
"Kingston Lacy House","BH21 4EA","1982"
"Kingston Museum","KT1 2PS","1904"
"Kingswood Heritage Museum","BS30 8XT","1991"
"Kington Museum","HR5 3AL","1986"
"Kinneil Museum And Roman Fortlet","EH51 0PR","1977"
"Kiplin Hall","DL10 6AT","1968"
"Kirbee Rural Crafts Museum","HR9 6DJ","1950-1954"
"Kirbuster Farm Museum","KW17 2LR","1986"
"Kirkaldy Testing Museum","SE1 0JF","1984"
"Kirkcaldy Industrial Museum","KY1 1RU","1971"
"Kirkcaldy Museum And Art Gallery","KY1 1YG","1925"
"Kirkcudbright Galleries","DG6 4AA","2018"
"Kirkleatham Museum","TS10 5NW","1981"
"Kirkstall Abbey","LS5 3EH","1927"
"Kirriemuir Gateway To The Glens Museum","DD8 4BB","2001"
"Knaresborough Castle And Museum","HG1 2SA","1977"
"Knebworth House","SG1 2AX","1945-1951"
"Knightshayes Court","EX16 7RQ","1974"
"Knole","TN15 0RP","1817"
"Knutsford Heritage Centre","WA16 6ED","1989"
"Kodak Museum","HA1 4TY","1927"
"Kurdish Museum Library and Archive","W6 9LP","2008"
"La Hougue Bie Museum","JE3 9HQ","1924"
"La Valette Underground Military Museum","GY1 1AX","1988"
"Lace Guild","DY8 4AE","1995"
"Lace Museum","NG1 6AA","1980"
"Lacock Abbey","SN15 2LG","1944"
"Lady Lever Art Gallery","CH62 5EQ","1922"
"Lady Waterford Hall","TD15 2QG","1957"
"Ladycroft Agricultural Museum","AB38 9SL","1980-1984"
"Laidhay Croft Museum","KW6 6EH","1974"
"Laing Art Gallery","NE1 8AG","1901"
"Laing Museum","KY14 6DX","1986"
"Lakeland Motor Museum","LA12 8TA","1978"
"Lamb House","TN31 7ES","1960-2017"
"Lambretta Scooter Museum","BS23 1PP","1986"
"Lamp Of Lothian Collegiate Centre","EH41 4DA","1981"
"Lampeter Museum","SA48 7ED","2014"
"Lamport Hall & Gardens","NN6 9HD","1974"
"Lanark Museum","ML11 9HD","1988"
"Lancashire County Cricket Club Museum","M16 0PX","2011"
"Lancashire Infantry Museum","PR2 8AA","1929"
"Lancashire Mining Museum, Salford","M6 8GL","1975"
"Lancashire Titanic Museum","PR7 5PB","2011"
"Lancaster Castle","LA1 1YJ","1954"
"Lancaster City Art Gallery","LA1 1TH","1891"
"Lancaster City Museum","LA1 1HT","1923"
"Lancaster Maritime Museum","LA1 1RB","1985"
"Lancaster Police Museum","LA1 1AW","2011"
"Land of Lost Content","SY7 9NW","1991"
"Land, Sea And Island Centre","PH39 4NJ","1999"
"Langdon Down Museum Of Learning Disability","TW11 9PS","2012"
"Langton Matravers Museum","BH19 3HZ","1972"
"Langwith Whaley Thorns Heritage Centre","NG20 9BN","1998"
"Lanhydrock House","PL30 5AD","1953"
"Lanman Museum","IP13 9BP","1978"
"Lanreath Folk And Farm Museum","PL13 2NX","1960-1969"
"Lapworth Museum Of Geology","B15 2TT","1880"
"Largs Museum","KA30 8AW","1967"
"Larne Museum","BT40 1RU","1972"
"Lashenden Air Warfare Museum","TN27 9HX","1970"
"Last Invasion Gallery","SA65 9HE","1997"
"Last Of The Summer Wine Exhibition","HD9 2JS","1996"
"Launceston Rural Museum","PL15 7JG","1982"
"Launceston Steam Railway Museum","PL15 8DA","1983"
"Laundry & Mangle Museum","CO6 1NT","1960-2001"
"Laundry Museum","ME17 1UU","1974"
"Laurel And Hardy Museum","LA12 7AH","1983"
"Lauriston Castle","EH4 5QD","1927"
"Lavenham Guildhall Museum","CO10 9QZ","1951"
"Lawrence House Museum","PL15 8BA","1890"
"Laxey Wheel And Lead Mines","IM4 7NL","1989"
"Laxfield & District Museum","IP13 8DU","1971"
"Layer Marney Tower","CO5 9US","1966-1968"
"Leach Pottery","TR26 2HE","2008"
"Leamington Art Gallery And Museum","CV32 4AA","1928"
"Leatherhead Museum Of Local History","KT22 8DP","1980"
"Ledbury Heritage Centre","HR8 1DN","1976"
"Leece Museum","IM5 1AR","1984"
"Leeds Castle","ME17 1PL","1975"
"Leeds City Art Gallery","LS1 3AA","1888"
"Leeds City Museum","LS1 3AA","1821"
"Leeds Industrial Museum, Armley Mills","LS12 2QF","1982"
"Leicester Railway Museum","LE2 3RG","1968"
"Leicestershire County Cricket Club Museum","LE2 8AD","1996"
"Leigh Heritage Centre & Plumbs Cottage","SS9 2EN","2007"
"Leighton Buzzard Railway Museum","LU7 4TN","1973"
"Leighton Hall","LA5 9ST","1945-1960"
"Leighton House Museum","W14 8LZ","1929"
"Leith Hall","AB54 4NQ","1945-1960"
"Lennoxlove","EH41 4NZ","1945-1960"
"Leominster Museum","HR6 8AQ","1972"
"Letchworth Museum And Art Gallery","SG6 3PF","1914"
"Letocetum Roman Baths And Museum","WS14 0AW","1949"
"Levant Mine","TR19 7SX","1960-2017"
"Levens Hall","LA8 0PD","1945-1949"
"Lewes Castle And Museum","BN7 1YE","1850"
"Lewis Textile Museum","BB1 7JN","1936"
"Library And Museum Freemasonry","WC2B 5AZ","1986"
"Lichfield Museum","WS13 6LG","1981"
"Liddesdale Heritage Centre","TD9 0RG","1989"
"Life In A Lens - The Victorian House Museum Of Photography And Old Times","DE4 3NS","2001"
"Light Infantry Museum","SO23 8TS","1990"
"Lillie Art Gallery","G62 8BZ","1962"
"Lilliput Museum Of Antique Dolls And Toys","PO36 0DJ","1974"
"Limavady Museum (Green Lane Museum)","BT49 9NN","1999"
"Limavady Museum","BT49 0FJ","2010"
"Lincoln Castle","LN1 3AA","2005"
"Lincolnshire Aviation Heritage Centre","PE23 4DE","1988"
"Lincolnshire Road Transport Museum","LN6 3QT","1969"
"Lincolnshire Wolds Railway Museum","DN36 5SQ","1998"
"Lindisfarne Castle","TD15 2SH","1944"
"Lindisfarne Priory","TD15 2RX","1960-2017"
"Linen Hall Library","BT1 5GB","1960-2017"
"Linlithgow Museum","EH49 7EZ","1991"
"Lion Salt Works","CW9 6ES","2015"
"Liskeard & District Museum","PL14 3JE","1985"
"Lissan House","BT80 9SW","1960-2017"
"Litcham Village Museum","PE32 2NZ","1991"
"Little Chester Heritage Centre","DE1 3QZ","2000"
"Little Clarendon","SP3 5DZ","1940"
"Little Hall, Lavenham","CO10 9QZ","1978"
"Little Holland House","SM5 3LW","1974"
"Little Malvern Court","WR14 4JN","1960-2017"
"Little Moreton House","CW12 4SD","1938"
"Little Treasures Museum","SA33 4SW","1983"
"Little Treasures: Toy Museum & Shop","AB51 5PR","1996"
"Little Woodham","PO13 8AB","1984"
"Littlehampton Museum","BN17 5EW","1927"
"Liverpool Cathedral Elizabeth Hoare Collection","L1 7AZ","1993"
"Liverpool Scottish Regimental Museum","L23 2SH","1979"
"Livesey Museum","SE15 1JF","1974"
"Lizard Lighthouse Heritage Centre","TR12 7NT","2009"
"Llancaiach Fawr Living History Museum","CF46 6ER","1991"
"Llanchaeron","SA48 8DG","1960-2017"
"Llandudno Museum","LL30 2DD","1927"
"Llanelly House","SA15 3UF","2013"
"Llangollen Motor Museum","LL20 8EE","1986"
"Llangollen Museum","LL20 8PW","2002"
"Llanidloes Museum","SY18 6BN","1933"
"Llanrwst Almshouse Museum","LL26 0LE","2002"
"Llanyrafon Farm","NP44 8HT","1982"
"Lloyd George Museum And Highgate His Boyhood Home","LL52 0SH","1948"
"Llyn Maritime Museum","LL53 6LB","1977-2012"
"Llynnon Mill","LL65 4AB","1986"
"Llys Ednowain Heritage Centre","LL41 4UB","1960-2017"
"Llywernog Silver-lead Mine Museum","SY23 3AB","1974"
"Lochgoin Covenanters Museum","KA3 6EX","1965"
"Lochty Private Railway Museum","KY10 2SA","1973"
"Lochwinnoch Community Museum","PA12 4AB","1984"
"Locksmiths House","WV13 2DA","1987"
"Locomotion: The National Railway Museum At Shildon","DL4 1PQ","2004"
"Lodge Park","GL54 3PP","1960-2017"
"London Borough Of Bromley Museum","BR6 0HH","1965"
"London Bus Museum","KT13 0QS","1966"
"London Canal Museum","N1 9RT","1992"
"London Film Museum","WC2E 7BN","2008"
"London Fire Brigade Museum","SE1 0EG","1960-1969"
"London Gas Museum","E3 3JH","1960-1997"
"London General Cab Company Museum","SW9 6DJ","1945-1960"
"London Mithraeum","EC4N 8AA","2017"
"London Motor Museum","UB3 4SB","2001"
"London Motorcycle Museum","UB6 9LB","1999"
"London Scottish Regimental Museum","SW1P 2DX","1960-2017"
"London Sewing Machine Museum","SW17 7AA","2000"
"London Toy & Model Museum","W2 3EN","1982"
"London Transport Museum","WC2E 7BB","1963"
"Long Buckby Museum","NN6 7QB","2000"
"Long Melford Heritage Centre","CO10 9JQ","2012"
"Long Shop Museum","IP16 4ES","1984"
"Longdale Craft Centre And Museum","NG15 9AH","1973"
"Longleat House","BA12 7NW","1949"
"Longshoremans Museum","PO38 1JX","1980-1989"
"Longstone Heritage Centre","TR21 0NW","1987"
"Loseley Park","GU3 1HS","1945-1949"
"Lossiemouth Fisheries And Community Museum","IV31 6TW","1984"
"Lost Street Museum","HR9 7EE","1960-1988"
"Lostwithiel Museum","PL22 0BW","1972"
"Lotherton Hall","LS25 3EB","1968"
"Lothlorien Emporium And Toy Museum","DG10 9DP","2008"
"Loughborough Carillon Tower And War Memorial Museum","LE11 3DU","1986"
"Louis Tussauds House Of Wax Museum","NR30 2AF","1954"
"Louth Museum","LN11 0EQ","1910"
"Low Parks Museum","ML3 6BJ","1967"
"Lower Huxley Hall","CH3 7RQ","1945-1960"
"Lowestoft Maritime Museum","NR32 1XG","1968"
"Lowestoft Museum","NR33 9JR","1973"
"Lowestoft War Memorial Museum","NR32 1XG","1995"
"Lowewood Museum","EN11 8BH","1982"
"Ludlow Museum","SY8 1AS","1955"
"Lullingstone Castle","DA4 0JA","1976"
"Lullingstone Roman Villa","DA4 0JA","1967"
"Lulworth Castle & Park","BH20 5QS","1960-2017"
"Lunt Roman Fort","CV8 3AJ","1973"
"Lurgan History Museum","BT66 6AS","1996"
"Luton Hoo","LU1 3TQ","1950"
"Lutterworth Museum","LE17 4DY","1991"
"Luxulyan Museum And Heritage Centre","PL30 5EF","1945-2009"
"Lv18 Lightvessel","CO12 3HH","2011"
"Lydd Town Museum","TN29 9HL","1978"
"Lydia Eva & Mincarlo","NR30 3HA","1960-2017"
"Lydiard House","SN5 3PA","1955"
"Lydney Park Museum","GL15 6BU","1937"
"Lyme Park","SK12 2NX","1946"
